,Cost,# of Atoms,Peak OD, [Repump off],Repump Ampl [Compression],2nd MOT Ampl [Compression], [Compression],Repump Ampl [Cooling],HH x [],HH z [], [Cooling]
179,0.05180265460442197,2672577.3836321277,0.13900030029312938,1.4000000000000001,0.05,0.9,27.5,0.95,0.18,0.01,5.4
117,0.17961600483712403,2503887.411796366,0.21130167278744136,1.1,0.05,0.65,21.3,0.65,0.18,0.0,8.9
124,0.2333391004856835,2502788.822028041,0.2305666464768978,0.5,0.0,0.5,13.3,0.5,0.18,0.06,13.5
164,0.24085227977804624,2327900.174829682,0.23414437400739205,3.8000000000000003,0.1,0.8500000000000001,26.1,0.7,0.18,0.06,15.0
677,0.01599613525817268,2114801.423792585,0.09543066428491867,1.1,0.15000000000000002,0.6,34.6,0.65,0.15,0.03,3.3
99,0.024576905132625112,2093524.557421173,0.11019243302064047,4.8,0.05,0.75,24.200000000000003,0.9,0.13999999999999999,0.04,3.7
107,0.06697636096599179,1926288.9464376115,0.15477352287501742,0.8,0.05,0.9,21.5,0.8500000000000001,0.15,0.01,3.2
132,0.17210199850159613,1864117.2932182343,0.21245612528765226,0.30000000000000004,0.15000000000000002,0.9,32.6,0.9,0.18,0.02,8.5
655,0.003748727103084643,1490502.4169193162,0.060226505775035404,4.3,0.05,0.95,32.2,1.0,0.12,0.06,3.7
18,0.008037837054620816,1352381.033567865,0.0781675787674381,2.5000000000000004,0.05,0.6,20.9,0.65,0.16999999999999998,0.03,3.8
82,0.007063113802514746,864277.2572013277,0.07714461847508902,2.1,0.1,0.55,30.400000000000002,0.9,0.16999999999999998,0.04,13.5
786,0.00046234702449386966,837574.4359887254,0.031155943407700497,0.30000000000000004,0.05,0.8,34.400000000000006,1.0,0.16,0.05,3.5
410,1.1147341215088418e-05,702725.3193444109,0.009106981001997293,0.30000000000000004,0.1,1.0,5.3,0.95,0.13999999999999999,0.02,8.600000000000001
37,0.0010587573995498392,498450.68088951125,0.04251765408241927,0.30000000000000004,0.05,0.7,34.900000000000006,0.65,0.16999999999999998,0.01,9.5
854,4.6114879431993305e-05,415938.7673364973,0.01514209124473102,0.30000000000000004,0.05,0.5,33.0,0.9,0.15,0.01,3.4
